216,judging by the results of online polls that ive taken part in around the issue of abortion most people do seem to understand there is nuance and feel that abortion is appropriate in some cases but not others and i have to say i agree in many cases where going to termbeing born could have a serious negative impact on the mothers health or outcomes or the childs outcomes i think abortion is ok then you get cases like the lady who aborted <number> times because all the foetuses were male and she didnt want to give birth to a future rapist that was her reasoning yeah not ok i do think if the adoption system were better and children in care had better prospects then there would be less need for abortion in terms of the fathers say i definitely think the fathers wishes should be taken into consideration as they are affected by the mothers decision whether or not to abort however as they are not the one carrying the baby i think ultimately the mothers decision should take precedence unless of course she mother was raped in which case the father waived his right to get a say ultimately i think the most important thing is wherever possible ensuring you and any sexual partner you have are in agreement about what you think you would want to do in the event of an unplanned pregnancy
217,all right and ending like that and im subscribing
218,great vid
219,theres a topic in the subject of abortion that no one talks about in such videos female feoticide in india it was common until there were rules that came up which made checking on the gender of the baby illegal so is it okay to have female feoticide just to save that female fetus from further problems from a sexist home and sexist homes arent just a third world problems but everywhere if we are talking about exceptions like rape then why not this id love to see pro choicers answer to this because ive heard them saying things like its better to abort then have a shitty life
220,i love how this video got me questioning myself but it made me sure to where i standprolife forever
221,i loved what you said at the end
222,hands down one of the best channels
223,hot take yes its a life but the life of the mother is more important there is a reason the mothers life is always the priority during crisis situations the potential life does not supersede the already existing life and all of us to be alive something had to die the cow the chicken even the grass or plant you ate and life isnt just merely about existing quality of life also matters a great deal i would rather not have been born than have to live life as an orphan with no loving family or worse born to parents who did not want me and do not love me y would any logical person bring a life into the world they cannot support in any aspect abortion is a necessity life is not intrinsically valuable it honestly depends on the circumstances of that life
224,nothing is black and white and vilifying the opposition is a lazy cop out to avoid conversation are two great bookends to many debates but we are talking about the right to murder a person because they would be inconvenient theres nothing more black and white than that villainous scenario
225,this dude is a fking genius
226,the guy that said life is a gift well he is hell scary i wouldnt want to be his kid if he wanted me let alone if i was a product of the r word
227,as a prolife married woman also gen z here come at me i think these people were the least informed in this subject and neither side had any good arguments ive tried to study deeper into why i am pro life and yes part of it has to do with the way i grew up but the deeper i look into it the more im confident in my opinion either side needs to look at both sides and be informed do not spout things you know nothing about im pro life even in really hard cases and i think that was the hardest thing to choose being able to stay informed and perfect my beliefs and knowledge of people ask why i think that way
228,pro choice my body my rules womens right man has no saying in those kind of question nothing changes for the man but to the women changes everything
229,that sarcastic dude is so funny
230,<number><number> yes> were waiting say it
231,nice point although this subject requires thinking and asking philosophical questions no one wants to ask i cant have sympathy for prochoice people who dont think at all they are not trying to open debate they are demanding a right and an exemption
232,theres no both sides when it comes to murder the constitution guarantees life liberty and the pursuit of happiness not frivolous promiscuity followed by murder
233,just found your channel feel like i can finally breathe i find it exhausting how everyone seems to be so black and white on every issue even the issues i feel most strongly about have some degree of nuance and a lack of discourse about that really bums me out
234,nice work overall but please dont poke fun of your interviewees off camera not a good look if youre aiming to be neutral
235,im gonna need a video of just a compilation of quotes from the sarcastic guy with the beard and glasses
236,to ask if its murder is the wrong question its okay to end a life to maintain your bodily autonomy
237,mr religious at the end you will be with more than <number> billion humans in heaven for eternity you dont even understand the book dont tell others what to do
238,if biological father shouldn t have a stance why he is in obligation to pay for child support even if for instance he is pro abortion if its your body your choice why bather him for it baby is made from a father and a mother is not yours alone is not a kidney i love your videos
239,its your body its your right were you raped it should be accepted anywhere in the world to get an abortion but i do agree prevention is the cure either by the man or woman problem is one night stands when youre drunk
240,youre declared dead when brain activity officially stops not when your heart stops beating <number> weeks is when brain activity typically starts in a fetus this is generally after the point people would get an abortion depending on the country there is a cutoff when you are allowed to have an abortion
241,awesome content
242,instead of pro choice or pro life lemme raise a different argument what if we forced people to stop any activities that could result in children being born how does that make a pro life or pro choice person feel
243,they should be using facts to support their beliefs not their religion or personal life experiences this goes for both sides but i often see people who are prolife clinging onto their religion to back up their opinion
244,lmaooo at the last clip theres so many ppl like that they dont have enough brain power to think beyond where their emotions guide them
245,i didnt hear anything to make me change my mind ill be pro life forever but it was interesting to see both sides discuss what they believe in a mostly calm manner
246,bro you made fun of that guys opinion not cool dude
247,its <number> birth control is extremely effective the one i have right now is <number> effective be responsible and use protection dont end the life of someone else because you couldnt be responsible
248,i wish that there had been points made about medical complications for pregnant women as well as the dangers of delivery theres so much discourse on whether or not the child is a living person at whatever stage but the mother always is and she feels so forgotten within the pro life arguments to the point of shes just a vessel we are not just vessels and the children that we carry are not just little clumps of cells they are the eventuality of the future i am pro choice and always will be but i do think there are prevention methods that need to be better employed and spoken on to everyone not just to women but also to men we also need to look into our child protective services and foster care system more also pro life people tend to forget about that precious life as soon as it is in this world theres more to raising a child than bringing it into the world further more medical complications for a child extreme ones do exist and often times that little life is cut so short after birth is it fair to let them be born to know nothing but suffering these are questions that need to be asked i dont think that abortion should be looked at in such a flippant way as so many people seem to want to these are serious questions and aspects of the issue and i get that its scary and all but it is what it is those of us who can carry children are always in danger during the process from a million different ways it can go wrong even to the aftermath of the childs birth not to mention emotional health complications throughout and after too i could say so much more to this seriously but i dont want to get too deep into it and upset myself still i think that abortion should be available because there will be those who will find a way to end a pregnancy they dont want theyll often put themselves at risk during it too history has so many stories of the desperation of women in bad situations even in our modern world they shouldnt be discarded as meaning nothing either
249,i love how people are so caught up in their emotions while the people who hold all the money and the power only want to halt population collapse its so crazy obvious theyre scared for their money
250,i always assumed that if i went a d asked anyone who was a product of rape in althea extreme case or a single parent home if the feel like they should forfeit their life because of their mothers circumstances would they do it i grew up with someone close to me who was a rape baby and he was adopted i think i know what his choice would be also how many of us were an inconvenient surprise at the time of conception an accident if you will anyone of us that fit into the more benign of those <number> of circumstances that get aborted could have never existed my favorite its just a clump of cells all life is just a clump of cells i cant walk around and abort every clump of cells that inconveniences my life or makes me live with the consequences of my actions there would be a lot less people applying to debt collections companies for jobs if that were the case
251,love your videos
252,actually the most based political commentator yter ive seen in a while
253,i wish you hadnt mocked that dude it undermines your credibility and the credibility of people that are pro choice its not the way bro and you literally segway into villifying the opposition is bad
254,if i dont want to be a mother then i shouldnt be forced to my body shouldnt have to be forced to change by someone else i shouldnt be forced to potentially go through postpartum depression i shouldnt be forced for my teeth to potentially fall out i should be forced to potentially have my hair fall out i shouldnt be forced to do what someone else wants me to do
255,excellent love it
256,i would say the difference with the mandate is compel vs restrict there are a lot of things we cant do in the us there are comparatively few things we have to do
257,a lot of pro life thinks about foetus but once its born you are on your own
258,well all in all no matter what your opinion is women get pregnant because of men so most likely abortions are considered bc a man came inside without the womans permission so thank u to those men out there for creating all the backlash that prochoice women are facing thank u for starting the problem in the first place and u win the trophy of americas worst pull out game
259,im prochoice i think we should focus more on creating good lives for the already born children rather than making abortion about murder and then leave much more people coming into poverty and criminality abortion isnt murder because there isnt yet a consious living being the featus havent even developed pain nerves yet it is much better that most babies that are born will be in circumstances of parents that want and can be there for them every born person will have much more support and the world will be much more sustainable i still think contraceptives and sexual education should come first but humanity need abortion as an option i dont want to attack the other group and can have some understanding for having another opinion in this but i think to be prolife is actually creating a setup of more people coming into lives with much suffering which isnt really helping anybody they want well but they often create something not so well
260,great video please keep challenging peoples views
261,at <number><number> the woman said a baby is a life when they breathe air that means it is life the baby receives oxygen through the placenta
262,i quite enjoy your videos besides your bias towards that one guy in this video it was mildly disrespectful and i prefer when no bias is put into your videos but yeah i love hearing both sides without it being an argument keep doing what youre doing <<number>
263,the drunk guy was so funny
264,how does this only have 19k views oml
265,<number><number> when the heart starts beating at <number> weeks crap that kills my argument at birth
266,you laugh at that mans words but as someone who was given up and raised in the foster system never adopted he is right
267,i like how u tried to make the video as neutral as possible the people who agreed to be interviewed all had their own opinions and although some of them made little sense u tried ur best to be neutral when interviewing them
268,the context above is pretty straight forward
269,coming from a single parent household and being raised by a woman actual woman who gave birth to me and my family all agree that it is absolutely murder
270,just because you cant see the child when its insiide the womb doesnt mean that it isnt a child just because you cant see it doesnt mean it isnt there with its own unique thoughts feelings and having its own unique experience of existence and life up until it doesnt anymore science has already proved that a fetus responds to love and affection early on in the development process same with ancient cultures that have been around for thousands of years its like saying its not murder because i cant see it
271,when she said that a baby become a human when it breaths air wrong so if a baby is currently in the process of being born and we instantaneously cover their mouth and nose so they dont breath are they still not a human according to my human biology class the <number> properties of life are composed of cells able to reproduce growth and development requires energy adenosine triphosphate or atp perfoms homeostasis it even mention in the powerpoint stating while this is true for humans and many animals the act of breathing is not performed by the majority living organisms in the planet eg plants bacteria fungi
272,ur an absolute don haha the editing is top notch
273,double r once said ive noticed that everyone who is for abortion has already been born
274,human life has a right to live no matter how inconvenient
275,i know myself enough to know i cant afford it and mentally i cant care for it it would grow up in poverty and likely develop the same physical health problems ive had due to not affording medical attention and i would give it the same mental scars my parents gave me if i ever see it between the two jobs id have to work i would go to the ends of the earth to abort and that would be a mercy to anything growing inside of me
276,its like the 4th wall got broken during that speech lmao
277,maybe the last thing we need is more empaths oh man ive just watched two of your videos about controversial topics and i may just be hooked abortion is definitely a tough issue but i personally think that the prochoice argument is a euphemistic argument that trades out words like killing or murder for abortion and choice theres definitely tougher cases like with the r word that i think can be handled on a casebycase basis depending on how a pregnancy would affect the health and wellbeing of a mother but overall in probably <number> of cases im prolife
278,its hard for me to take the bodily autonomy argument seriously when we force men <number><number> to enlist in the draft
279,the guy with the glasses made this video 20x better
280,i actually dont see much in common with the vaccine comparison on one hand you have the government prohibiting a certain procedure and on the other you have the government or employer mandating it those are two very different things also the interesting thing with the prochoice side is the euphemistic language used to soften what were actually talking about most people cant even describe the various abortion procedures and the tools used and at what stage body parts start needing to be removed by pincers and vacuums im prochoice and part of being prochoice is advocating for informed choices i recently had surgery and i had everything in detail explained to me what was going to occur if youre afraid that would make people question that choice maybe thats a good thing
281,as a prolife nonreligious person im really sad to see people religious or not using such useless religious arguments to represent prolife i am prolife because i believe the most fundamental human right is the right not to be murdered
282,okay <number><number> is the only pro choice person i can tolerate because hes absolutely funny
283,he litterally said it the life that could because it is not one yet
284,this guy was raised right
285,the guy in the daisy shirt no filter i love it
286,as a mom as a person who witnessed family members who had miscarriages the prochoice reasoning makes me sad and brought tears to eyes sad
287,i think if the woman get raped or something like that its okay to make the abortion but if its her fault then no clearly no
288,the argument of its my body its my choice its my right falls apart innately because it is not your right since this decision directly encroaches on the right to live of the unborn now i am always open to think about extreme cases in which abortions may be allowed but those should be highly regulated and always tried to be steered into the direction of bearing the child and then giving it to foster care
289,abortion should only be an option in the case of rape any harm to the mothers life or other very extreme cases it should not be used as a form of birth control which a lot of people seem to be doing now
290,that pro murder guy is hilarious
291,abortion is a human right so killing is a human right who has the right to take another life do they think they are god
292,i want less people the freeway opens up that man is an early reincarnation of bill burr
293,only one side demonstrates hypocracy for my vody my choice the pro life side doesnt care about the mother in the situation she already made her choice aside from rape we know their focus is on the baby a seperate body even if its within yours you can disagree but the logic is consistent to their ideology the other side not so much
294,several problems with pro life first is their morality seems to be circumstantial at times incest grape victim danger to the mother then most times theyll allow it another problem is that they dont seem to give a fuck about the childs standard of living they just want the kid to be born and dont care about what happens after theyll cry about do the crime do the time in regards to having unprotected sex but why must the child suffer for those choices
295,meh kinda funny to me how feminism purports to be about equal rights and treatment for both sexes but a lot of feminists have no problem holding the view that mens opinions arent worth as much as womens when it comes to abortion choose one but you cant have both
296,wow that one guy with classes seems to be fun to be around
297,the right to life is a human right so the right to abortion cant be a right because youre denying a right and the human rights shouldnt contradict themselves
298,you come across as disingenuous if you sell yourself as unbiased and in the same breath laugh and mock an opinion you dont like specifically referring to your take on the brothers and sisters guy
299,i think that human life even in its weakest forms have a value and dignity i think that people need to face responsibilities related to having sex however i think there are some cases when abortion should be an option for example when the mothers life or health is in danger they are also other exeptional cases that require discussion like babies with no chance to live who would die in hours after birth some parents dont wont to handle that suffering but you know these are tragic dramatic cases others reasons like not enough money and time to raise the kid dont wanting to have children there should be more emphasis on adoption social programs adressing this issues of course that is a bit idealistic and the world is a bit more wicked selfish twisted but i still want to believe in love and humanity even if it is naive
300,so many people are speaking from a high horse as if they had some foundational natural or godly morality behind them its all manmade the intention would be or at least the proper use of it would be to allow us to live together it shouldnt be used to oppress others some of them just really dont want to think
301,im a prolife teenage girl i think that many people dont really understand how abortion works and what happens in the procedure and abortion clinics should always do a <number>d ultrasound and show a video of the process before actually doing it countless women regret their abortions the people that said abortion is ok a week before birth but not after when does life start is it when a baby can live independently people on life support cant live independently so does that mean we should pull the plug the only difference between a baby in the womb and a baby who was just born is the umbilical cord or feeding tube being disconnected and the switch from breathing through the placenta to breathing through their lungs thats why they cry when theyre born
302,though rape is something undeniably horrible i think the way we look at a child conceived through rape has to change they are still a gift because though the way they are conceived is wrong the baby itself is still an innocent human being that has nothing to do with the act of its father at the end of the day its not the rapists child its the mothers child or the child of the parents that decide to take responsibility of it and defining the baby by their method of conception is so wrong because that individual has the potential to do so much good and in no way is responsible for the heinous act committed
303,if men dont have a position why are they forced to take care of a child through child support men shouldnt be forced to take care of a child if they dont have a say in if the baby in the womb is a life it doesnt matter the sex of a person science gives strong evidence that life begins at conception
304,should have posted the interview that went south if you in a single party consent state they cant do anything to you
305,well if that woman was such an empath you should have asked her if she experiences fatigue on a daily basis and needs to curl up in her blankets for <number> hours straight unplugged from the rest of the world im sure she does shes so nice
306,life is a babys right
307,sp erm is alive m 45turbat|on should be i|| ega|
308,i dont understand why women would say that fathers dont have a say in this i mean ofc they do because theyre the childs father
309,i may disagree with the sarcastic guy but i would fucking love to hang out with him because that shit was hilarious
310,the drunk dude with the glasses is hilarious lmfao
311,facilitating genuine conversation is important the intent of your channel isnt matched by the mocking of those with passionate opinions in your videos it diminishes what youre out there doing
312,loved that story on the mandate and switching sides when it came to abortion
313,really enjoying your videos man didnt love that you kept making fun of that one prolife guy though even if it was a little bit funny
314,bro where did he find crazy white shirt lmfaooooo
315,i really wanna see an all women pro life vs pro choice debate
316,<number><number> if everyone makes mistakes shouldnt they have the chance to rectify it
317,us is so polarizing why cant you agree on a compromise in my country its illegal to have an abortion after <number> weeks of pregnancy for reason just because all it takes for women to have a complete freedom and control over their body is to watch your body and act imediately and responsibly even if you have pocs one superfluous test a month is all it takes at <number> weeks of pregnancy the embryo turns to fetus meaning all the basics are in place to start developing more complicated brain functions which create self awareness this law makes sure there is no general stigma over abortions nor its highlighted as something amazing abortion at the later date can be still done for health risks if a doctor recomends it the womans life is always priority in our health care if the babyfetus is healthy the guidelines always try to proceed with a csection to potentionally safe the baby outside of the mothers womb via an incubator no woman here feels in danger when she decides not to abort after <number> weeks they all know the health care is always on their side
318,abortion comes down to whether you value the life of fetuses or womens choice more both sides have very valid opinions and arguments abortion is killing an unborn baby it also lets people not take responsibility for their sexual actions on the other hand a fetus is unaware and will never know the difference there are a positives to abortion and it has been linked to decrease in crime neither side is evil or wrong it comes down to values and beliefs we should all respect each other and let our vote decide what the law will be
319,theres genuinely a conversation to be had about this at the end of the day its about setting a line between human and non human sperm is pretty much millions of babies waiting to be born after all but where do we draw this line like we are against killing animals for fun but no one cares if you kill fish or insects i personally think that the future and choice of someone who is about to have a baby is more important than a fetus who luckily hasnt had the chance of developing any kind of human trait but i completely understand the other side of the argument even if its commonly just an excuse to impose a conservative view but if a woman gets pregnant without her knowledge or consent its not even a question
320,why is the pro life text in red but pro choice is green in the vid
321,we have the right to life and liberty
322,<number><number> confused what does r mean
323,a question that is i belive is not heard when talked about what say men should have is if you look at what happens after the pregnacy parenthood if men should not have a say in the pregnacy how about parenthood should a man be able to opt out of parenthood
324,pro lifers and people who are against mandates are always about my body my choice just when it comes to pro life they are fighting for the bodylife of the fetus who doesnt yet have a say
325,oh man that last bit yes i agree but only up to a point im canadian and live in ottawa which was the epicenter of the convoy protests they blocked off entire residential not government city blocks theyd keep people up all night running their trucks and blaring their horns being an open minded person i wanted to know what the deal was so i went down and talked to them every single time i did though i dug down until i got to the gross bedrock of their thinking they actually wanted to forcibly remove our democratically elected leader who i also dislike btw and put their own people in power turns out they werent freedom protestors they werent worried about truckers they didnt give a damn about family values they were just traitors traitors who were too cowardly to actually say it hiding behind chants of we love you all with shit eating grins that is the limit of my open mind and want to bridge ideological gaps they have fallen too far when you want to take over the country in an undemocratic coup you are no longer just another opinion you are dangerous traitors who want to destroy everything our democracy stands for and that is simply unacceptable my party has never been in power but im not going to overthrow the election winner because im a not a giant baby having a tantrum
326,men shouldnt have a stance they cant choose to keep the child and they cant choose to have the mother abort the child yet they can be held to pay child support if the mother chooses to keep the child even if the father doesnt want to the lack of consistency is wild the child isnt viable or a human if aborted willingly but if a drunk driver crashes into a pregnant woman its double homicide the value of the fetus is based in the development soo people that are born with developmental delays are less valuable if they are only humans if they are wanted then orphans that are abandoned by their parents are less human such hypocrisy in the logic a human is a human even in its earliest stage of development we dont get to decide what to do with someone elses life their dna is unique and different to the mothers making them their own person
327,if a man has no say in whether or not what happens with the baby why should they have any responsibility no taxation without representation
328,i think both sides are right and wrong at some pointsso theres no right choices here is how individuals gauge their beliefs and rights depending on their circumstances
329,i wish you mentioned the risks for pregnant women and all of the life threatening things that can go wrong when youre pregnant what do we do about incest or children with developmental or severe mental health problems that are identified before birth if you knew at three months along that your child wouldnt live longer than one day after birth would you carry to term what about still birth or ectopic pregnancy that will kill the mother if we let bureaucracy get in the way of quick decision making thousands of women and mothers will die for no reason and so many more will end up in a broken system so sad separation of church and state is obviously a joke to this country
330,<number><number> the difference is in abortion the childs body is whats being affected there are <number> bodies in abortions only one in vaccines
331,and where do you stand on the topic
332,on <number> side its prolife what they want is clear they want life on the other side its prochoice some of you would say that what they want is also clear they want choice why would they want choice when the other option is prolife what is the remaining choice pro what why they want another choice to pick beside life for me its clear its not prolife against prochoice its prolife against prodeath
333,maybe the answer is thicker condoms lol sex is a conscious decisionthe obvious exception is nonconsented sex and you have to go in knowing that the risk is pregnancy if you dont want kids use a condom or dont have sex that simple once a pregnancy occurs then the potential of a new human is now realized and now said new human should be protected by the same laws anyone else is
334,sees that this was uploaded <number> months ago me the universe has a sense of humor
335,everyone always bring up rape ive never met anyone in real life who was born from rape or a woman who gave birth from rape its not a common thing
336,how is my body my choice hypocritical on both sides those who are prolife and against vaccine mandates make very clear their belief that these are two people were talking about a body within a body it is a key belief of the prolife movement
337,why cant people see both sides of the issue
338,they say a reason is that the girl cannot take care of the kid but what if the dad wants the kid then they say well he has no say because its her body
339,i agree that its wrong but i think the argument for less traffic is pretty compelling
340,the biological father might not be affected on his body but in his mind
341,dna is used in courts of law to prove a persons involvement its one of the highest regarded standards of physical proof according to law if a dna sample of a fetus is taken would it reflect the dna of the mother or would it be a unique dna of another person
342,i think personally no uterus no opinion
343,you shouldve used that ladys footage man just keep her blurred it was a public place and legally blurring her dace would cover you
344,the two drinking bros both with differencing opinions were hilarious in this
345,saying having sex and then aborting a baby is wrong and is irresponsible and then saying theyre forced to have it though so then why dont we force everyone to be responsible for their irresponsibilities do we do that no we dont forcing someone to take responsibility for their actions is a judgement call we have no right to make on some degree were all irresponsible and glad we have the freedom and right to decide wether or not to take responsibility for our own actions is your debt paid off is your family dynamic healthy do you have a job have you cleaned those dishes to argue babies are people though not chores my counter so the fuck are we and my point is we are people with responsibilities but that does not mean we all take accountability for our irresponsibility just like the fathers and rapists with no connection of physicality to that child to take that responsibility babies live off the female physically even after its born there is already an extreme imbalance in the duo it takes to have created that child what is imbalance unfairness what solves fairness <number><number> work since the male cannot contribute the physicality of <number><number> that is why he has no say the predisposed right of a man has a choice to physically leave the child and also not be physically connected to the child so should also be the right a woman should have as well before a baby is born that is fairness it did take two if a man cannot physically have a child neither should a woman what they share in common behind their gender is the fact that theyre both human so lets judge the fairness of humanism what you find is equality nothing is forced on the man physically so equally speaking nothing should be forced on the woman either it has nothing to do with the child it has everything to do with fairness as for the childs life and the fairness of it in nature of humanity things are killed willingly or unwillingly even animals kill their offspring after being born we are not animals no but we are closely related human nature is killing things and people with intent in history and today men will kill anyone who attacks their family an extreme example but this is speaking on the epicenter of human life we would kill anyone who would attack us what about the right of life of those killers did they really deserve to die can we really make that judgement theyre people too exactly my point its a judgement call we make under our own understanding in regards to our intent just as a mother to a childwe are speaking on the grounds of life and human rights with that said all life has a right to live you do i do people in jail do too so why arent people rioting outside those receiving death sentences why arent we giving our food to starving homelessness as the food of a baby to a womans body we dont because we decide not to it is not enforced in society to feed every homeless person let murderers live etc basic human rights are discussed on this matter so if thats going to be the case then everything else should be weighed impartially life rights and humanity but this world is not fair in human nature human nature makes decisions just or unjust precisely on the understanding of our own intent the intent to kill a murderer is no different than the intent a female decides to kill their unborn baby its a judgement call they make under their own understanding in regards to how a life will afflict their own it doesnt have to be innocent killing something that will physically afflict you is not only human nature but a right
346,the men who should have a day are the same men who take equal responsibility for having protected sex and who bear equal responsibility if a pregnancy ensues
347,as a boomer my belief is that any son that lives with his parents more than a week after highschool is fair game for a lateterm abortion
348,its not really an inconsistency to say dont kill the baby in your womb and your body your choice its only an inconsistency when you fail to represent each side adequately <number><number>
349,sex is not meant for fun ok then why do we have fun having sex
350,i love that sarcastic guy
351,i dont get why youre making fun of that guy there is no inconsistency with the belief that all humans deserve a right to life and someones inconvenience should not overturn their right to life
352,edit this a comment i made to someone regarding this topic so im posting here its not cruel at all become a parent and then you shall know financial reasons are highly valid tell me if you cant barely provide a living for yourself you can take care of a kid is providing him a bad childhood lifestyle is your answer maybe the mental capacity of that woman is not ready to raise a child do you still want that kid to live okay even if it was put out for adoption but truly there are so many children there and they highly likely dont get parents they mostly grew up in adoption centers a mentally unable unstable would end up harming the kid by any froms whether abuse or completely neglecte its existence minors this is literally a clear cut on why abortion is needed rvictims regardless of age its still valid its not calling out the kids who were born through rvictims anything bad or lower but if before its occurrence a woman says she doesnt want to its clear no now when the question arises qdoes a man have an equal to say a yes but at the same time its a bit more favored to women cause of their body if i were to ask them to do vasectomy theyll say its their choice so the same logic should be applied here as well cause growing a fetus is a big thing qare you killing a baby a no not at all see a fetus has no consciousness therefore its unable to state its rights to live its depended on the pregnant parents body for its supplies and necessities just like a parasite not degrading but giving a litreal example if the pregnant parent is not willing to cooperate what will the you cant force people to give birth if they refuse goes against right to equality but yes at the same time i as a individual do not support the idea of killing the baby if its given birth by pro choice you are not only making a choice to abort but also to keep too therefore pro choice is good thank you i didnt wanna argue with anybody i just wanted to state my opinion
353,dude please somebody somwhere give the sarcastic guy a show
354,when the selfdescribed dumbest motherfucker alive speaks more sense than <number> of the interviewees
355,that woman at <number><number> who said its not the mans choice what happens and what a woman does with her body and the baby what about the babys choice shouldnt heshe be able to choose what happens with their body especially if its life or death
356,<number><number> that is unless it is actual literal murder
357,personally i think life begins when an organism is able to react to stimuli
358,in a country where you have to pay for an abortion yourself before the 16th week should not be a problem for rapeincest or a high risk of major health problems it should be up to <number> weeks past that point it gets very difficult to still see it as a medical procedure and not simply murder
359,the hard data on unwantedunplanned children is not good at all their metrics for life expectancy lifetime earned income mental and physical health outcomes and education suffer greatly when compared to others the right to lifers bury their heads in the sand and push ideologies that they themselves never have to endure the negative outcomes from or only find out when its too late and if theyre robbed or murdered by an unwanted then they want them thrown in prison whereas if that soul had been delayed and come into the world when the mother and hopefully father are ready the metrics are far better on the subject of men getting to have a say in womens bodies i vote no hell no but that also means men shouldnt be held financially responsible for a child they did not consent to no voice no obligation lastly when is it a life every cell in my body is alive it has a metabolism and biological processes it exists it functions by the right to life argument i should be convicted of negligent homicide if i stupidly slice a piece of skin off my finger while cutting cucumbers for dinner the cells in that skin are alive are they not but with fertilization its simply cells dividing it boggles my mind that we justify culling animal populations that are over running their environment for their own good and the good of interdependent species yet we cant manage to control our own species
360,i think an interesting point is that if the father has no say in whether or not the baby is aborted => the father has no obligation to support the child and mother if a mother is the sole decider on whether or not a baby is born then what obligation does the father have to support said child if women truely want to control their bodies completely then they must be willing to take responsibility for what their bodies produce i dont think it would be fair to have it both ways then the man would just be along for the ride of what ever the woman decides in reality they are both at fault and should both take responsibility for theyre actions of course this is only really a fair concept in consentual intercourse
361,banning drugs didnt stop people from doing drugs but now people die of fentanyl ods making a law against something doesnt stop it especially with something as serious as abortion also moving countries is way cheaper than being forced to have a kid in america im against abortion but i dont think banning it will do anything because theres a seperate underlying cause that needs to be adressed
362,<number><number> the foetus is inside the womans body so there are <number> lives to consider my question would be why does the foetus have more rights than the adult woman a life that could possibly be vs a very real life like as a biologist i dont view a foetus as alive until the viability period because to be categorised a alive scientifically you have to be able to function independently thats why a virus isnt alive a foetus is no more alive than a virus and we kill them very happily but i respect a differing opinion so say it is alive its still a case of two lives being considered shouldnt the adult life take precedence considering thats the person who will have to endure child birth an altering body and all the complications that come with those the foetus doesnt even have the capacity to live until the point at which abortions arent legal anymore after than they only take place if the mother andor foetus wont survive birth
363,im a christian but im on both sides of the coin yes abortions a moral issue but it should be a private issue that the gov shouldnt be involved in
364,i have enjoyed quite a few of your videos but i do think you should consider that some issues arent just a leftright debate some will consider them instead a conversation of basic human rights and if you dont portray that in your questions you actually are taking a political stance yourself like in the way you question i would infer that you think abortion is a question with political solutions as opposed to a question of human rights i think thats why you got the response that your question is stupid ask yourself how you would have responded to slavery should be abolished or not whether women should have voting rights or not whether there should be racial segregation or not whether japanese internment camps were a good thing or not those were polarized topics historically and a lot of people want those to be debate topics today maybe even majority in some states do you think we should have that debate without considering that these include a discussion of human rights some with even much more violent demonstration than is seen at topics today even leading to war was the civil war and abolishment of slavery a bad thing in your opinion should we instead be discussing each others lived experiences on this topic and been weighing whether the slave and the plantain owners lived experiences in the conversation doing that in itself is the act of taking a political stance another issue is that sometimes i do think its important to clarify what are actual facts that can be proven statistically vs what is political conjecture in peoples lived experiences a lot of these topics have actual statistics on them that reflect what the quantitative reality of a situation is we do live in a democracy after all
